orderID,orderDate,order_year,order_month,order_quarter,requiredDate,shippedDate,ship_delay_days,freight,productID,productName,quantityPerUnit,categoryID,categoryName,category_description,discontinued,unitPrice,quantity,discount,line_total,customerID,customer_company,customer_contact,customer_title,customer_city,customer_country,employeeID,employee_name,employee_title,employee_city,employee_country,reports_to,shipperID,shipper_name
10374,2013-12-05,2013,12,4,2014-01-02,2013-12-09,4.0,3.94,58,Escargots de Bourgogne,24 pieces,8,Seafood,Seaweed and fish,0,10.6,15,0.0,159.0,WOLZA,Wolski  Zajazd,Zbyszek Piestrzeniewicz,Owner,Warszawa,Poland,1,Nancy Davolio,Sales Representative,New York,USA,8.0,3,Federal Shipping
10375,2013-12-06,2013,12,4,2014-01-03,2013-12-09,3.0,20.12,14,Tofu,40 - 100 g pkgs.,7,Produce,Dried fruit and bean curd,0,18.6,15,0.0,279.0,HUNGC,Hungry Coyote Import Store,Yoshi Latimer,Sales Representative,Elgin,USA,3,Janet Leverling,Sales Representative,New York,USA,8.0,2,United Package
10375,2013-12-06,2013,12,4,2014-01-03,2013-12-09,3.0,20.12,54,Tourtière,16 pies,6,Meat & Poultry,Prepared meats,0,5.9,10,0.0,59.0,HUNGC,Hungry Coyote Import Store,Yoshi Latimer,Sales Representative,Elgin,USA,3,Janet Leverling,Sales Representative,New York,USA,8.0,2,United Package
10376,2013-12-09,2013,12,4,2014-01-06,2013-12-13,4.0,20.39,31,Gorgonzola Telino,12 - 100 g pkgs,4,Dairy Products,Cheeses,0,10.0,42,0.05,399.0,MEREP,Mère Paillarde,Jean Fresnière,Marketing Assistant,Montréal,Canada,1,Nancy Davolio,Sales Representative,New York,USA,8.0,2,United Package
10377,2013-12-09,2013,12,4,2014-01-06,2013-12-13,4.0,22.21,28,Rössle Sauerkraut,25 - 825 g cans,7,Produce,Dried fruit and bean curd,1,36.4,20,0.15,618.8,SEVES,Seven Seas Imports,Hari Kumar,Sales Manager,London,UK,1,Nancy Davolio,Sales Representative,New York,USA,8.0,3,Federal Shipping
10377,2013-12-09,2013,12,4,2014-01-06,2013-12-13,4.0,22.21,39,Chartreuse verte,750 cc per bottle,1,Beverages,"Soft drinks, coffees, teas, beers, and ales",0,14.4,20,0.15,244.79999999999998,SEVES,Seven Seas Imports,Hari Kumar,Sales Manager,London,UK,1,Nancy Davolio,Sales Representative,New York,USA,8.0,3,Federal Shipping
10378,2013-12-10,2013,12,4,2014-01-07,2013-12-19,9.0,5.44,71,Flotemysost,10 - 500 g pkgs.,4,Dairy Products,Cheeses,0,17.2,6,0.0,103.19999999999999,FOLKO,Folk och fä HB,Maria Larsson,Owner,Bräcke,Sweden,5,Steven Buchanan,Sales Manager,London,UK,2.0,3,Federal Shipping
10379,2013-12-11,2013,12,4,2014-01-08,2013-12-13,2.0,45.03,41,Jack's New England Clam Chowder,12 - 12 oz cans,8,Seafood,Seaweed and fish,0,7.7,8,0.1,55.440000000000005,QUEDE,Que Delícia,Bernardo Batista,Accounting Manager,Rio de Janeiro,Brazil,2,Andrew Fuller,Vice President Sales,New York,USA,,1,Speedy Express
10379,2013-12-11,2013,12,4,2014-01-08,2013-12-13,2.0,45.03,63,Vegie-spread,15 - 625 g jars,2,Condiments,"Sweet and savory sauces, relishes, spreads, and seasonings",0,35.1,16,0.1,505.44000000000005,QUEDE,Que Delícia,Bernardo Batista,Accounting Manager,Rio de Janeiro,Brazil,2,Andrew Fuller,Vice President Sales,New York,USA,,1,Speedy Express
10379,2013-12-11,2013,12,4,2014-01-08,2013-12-13,2.0,45.03,65,Louisiana Fiery Hot Pepper Sauce,32 - 8 oz bottles,2,Condiments,"Sweet and savory sauces, relishes, spreads, and seasonings",0,16.8,20,0.1,302.40000000000003,QUEDE,Que Delícia,Bernardo Batista,Accounting Manager,Rio de Janeiro,Brazil,2,Andrew Fuller,Vice President Sales,New York,USA,,1,Speedy Express
10380,2013-12-12,2013,12,4,2014-01-09,2014-01-16,35.0,35.03,30,Nord-Ost Matjeshering,10 - 200 g glasses,8,Seafood,Seaweed and fish,0,20.7,18,0.1,335.34,HUNGO,Hungry Owl All-Night Grocers,Patricia McKenna,Sales Associate,Cork,Ireland,8,Laura Callahan,Sales Manager,New York,USA,2.0,3,Federal Shipping
10380,2013-12-12,2013,12,4,2014-01-09,2014-01-16,35.0,35.03,53,Perth Pasties,48 pieces,6,Meat & Poultry,Prepared meats,1,26.2,20,0.1,471.6,HUNGO,Hungry Owl All-Night Grocers,Patricia McKenna,Sales Associate,Cork,Ireland,8,Laura Callahan,Sales Manager,New York,USA,2.0,3,Federal Shipping
10380,2013-12-12,2013,12,4,2014-01-09,2014-01-16,35.0,35.03,60,Camembert Pierrot,15 - 300 g rounds,4,Dairy Products,Cheeses,0,27.2,6,0.1,146.88,HUNGO,Hungry Owl All-Night Grocers,Patricia McKenna,Sales Associate,Cork,Ireland,8,Laura Callahan,Sales Manager,New York,USA,2.0,3,Federal Shipping
10380,2013-12-12,2013,12,4,2014-01-09,2014-01-16,35.0,35.03,70,Outback Lager,24 - 355 ml bottles,1,Beverages,"Soft drinks, coffees, teas, beers, and ales",0,12.0,30,0.0,360.0,HUNGO,Hungry Owl All-Night Grocers,Patricia McKenna,Sales Associate,Cork,Ireland,8,Laura Callahan,Sales Manager,New York,USA,2.0,3,Federal Shipping
10381,2013-12-12,2013,12,4,2014-01-09,2013-12-13,1.0,7.99,74,Longlife Tofu,5 kg pkg.,7,Produce,Dried fruit and bean curd,0,8.0,14,0.0,112.0,LILAS,LILA-Supermercado,Carlos González,Accounting Manager,Barquisimeto,Venezuela,3,Janet Leverling,Sales Representative,New York,USA,8.0,3,Federal Shipping
10382,2013-12-13,2013,12,4,2014-01-10,2013-12-16,3.0,94.77,5,Chef Anton's Gumbo Mix,36 boxes,2,Condiments,"Sweet and savory sauces, relishes, spreads, and seasonings",1,17.0,32,0.0,544.0,ERNSH,Ernst Handel,Roland Mendel,Sales Manager,Graz,Austria,4,Margaret Peacock,Sales Representative,New York,USA,8.0,1,Speedy Express
10382,2013-12-13,2013,12,4,2014-01-10,2013-12-16,3.0,94.77,18,Carnarvon Tigers,16 kg pkg.,8,Seafood,Seaweed and fish,0,50.0,9,0.0,450.0,ERNSH,Ernst Handel,Roland Mendel,Sales Manager,Graz,Austria,4,Margaret Peacock,Sales Representative,New York,USA,8.0,1,Speedy Express
10382,2013-12-13,2013,12,4,2014-01-10,2013-12-16,3.0,94.77,29,Thüringer Rostbratwurst,50 bags x 30 sausgs.,6,Meat & Poultry,Prepared meats,1,99.0,14,0.0,1386.0,ERNSH,Ernst Handel,Roland Mendel,Sales Manager,Graz,Austria,4,Margaret Peacock,Sales Representative,New York,USA,8.0,1,Speedy Express
10382,2013-12-13,2013,12,4,2014-01-10,2013-12-16,3.0,94.77,33,Geitost,500 g,4,Dairy Products,Cheeses,0,2.0,60,0.0,120.0,ERNSH,Ernst Handel,Roland Mendel,Sales Manager,Graz,Austria,4,Margaret Peacock,Sales Representative,New York,USA,8.0,1,Speedy Express
10382,2013-12-13,2013,12,4,2014-01-10,2013-12-16,3.0,94.77,74,Longlife Tofu,5 kg pkg.,7,Produce,Dried fruit and bean curd,0,8.0,50,0.0,400.0,ERNSH,Ernst Handel,Roland Mendel,Sales Manager,Graz,Austria,4,Margaret Peacock,Sales Representative,New York,USA,8.0,1,Speedy Express
10383,2013-12-16,2013,12,4,2014-01-13,2013-12-18,2.0,34.24,13,Konbu,2 kg box,8,Seafood,Seaweed and fish,0,4.8,20,0.0,96.0,AROUT,Around the Horn,Thomas Hardy,Sales Representative,London,UK,8,Laura Callahan,Sales Manager,New York,USA,2.0,3,Federal Shipping
10383,2013-12-16,2013,12,4,2014-01-13,2013-12-18,2.0,34.24,50,Valkoinen suklaa,12 - 100 g bars,3,Confections,"Desserts, candies, and sweet breads",0,13.0,15,0.0,195.0,AROUT,Around the Horn,Thomas Hardy,Sales Representative,London,UK,8,Laura Callahan,Sales Manager,New York,USA,2.0,3,Federal Shipping
10383,2013-12-16,2013,12,4,2014-01-13,2013-12-18,2.0,34.24,56,Gnocchi di nonna Alice,24 - 250 g pkgs.,5,Grains & Cereals,"Breads, crackers, pasta, and cereal",0,30.4,20,0.0,608.0,AROUT,Around the Horn,Thomas Hardy,Sales Representative,London,UK,8,Laura Callahan,Sales Manager,New York,USA,2.0,3,Federal Shipping
10384,2013-12-16,2013,12,4,2014-01-13,2013-12-20,4.0,168.64,20,Sir Rodney's Marmalade,30 gift boxes,3,Confections,"Desserts, candies, and sweet breads",0,64.8,28,0.0,1814.3999999999999,BERGS,Berglunds snabbköp,Christina Berglund,Order Administrator,Luleå,Sweden,3,Janet Leverling,Sales Representative,New York,USA,8.0,3,Federal Shipping
10384,2013-12-16,2013,12,4,2014-01-13,2013-12-20,4.0,168.64,60,Camembert Pierrot,15 - 300 g rounds,4,Dairy Products,Cheeses,0,27.2,15,0.0,408.0,BERGS,Berglunds snabbköp,Christina Berglund,Order Administrator,Luleå,Sweden,3,Janet Leverling,Sales Representative,New York,USA,8.0,3,Federal Shipping
10385,2013-12-17,2013,12,4,2014-01-14,2013-12-23,6.0,30.96,7,Uncle Bob's Organic Dried Pears,12 - 1 lb pkgs.,7,Produce,Dried fruit and bean curd,0,24.0,10,0.2,192.0,SPLIR,Split Rail Beer & Ale,Art Braunschweiger,Sales Manager,Lander,USA,1,Nancy Davolio,Sales Representative,New York,USA,8.0,2,United Package
10385,2013-12-17,2013,12,4,2014-01-14,2013-12-23,6.0,30.96,60,Camembert Pierrot,15 - 300 g rounds,4,Dairy Products,Cheeses,0,27.2,20,0.2,435.20000000000005,SPLIR,Split Rail Beer & Ale,Art Braunschweiger,Sales Manager,Lander,USA,1,Nancy Davolio,Sales Representative,New York,USA,8.0,2,United Package
10385,2013-12-17,2013,12,4,2014-01-14,2013-12-23,6.0,30.96,68,Scottish Longbreads,10 boxes x 8 pieces,3,Confections,"Desserts, candies, and sweet breads",0,10.0,8,0.2,64.0,SPLIR,Split Rail Beer & Ale,Art Braunschweiger,Sales Manager,Lander,USA,1,Nancy Davolio,Sales Representative,New York,USA,8.0,2,United Package
10386,2013-12-18,2013,12,4,2014-01-01,2013-12-25,7.0,13.99,24,Guarana Fantastica,12 - 355 ml cans,1,Beverages,"Soft drinks, coffees, teas, beers, and ales",1,3.6,15,0.0,54.0,FAMIA,Familia Arquibaldo,Aria Cruz,Marketing Assistant,Sao Paulo,Brazil,9,Anne Dodsworth,Sales Representative,London,UK,5.0,3,Federal Shipping
10386,2013-12-18,2013,12,4,2014-01-01,2013-12-25,7.0,13.99,34,Sasquatch Ale,24 - 12 oz bottles,1,Beverages,"Soft drinks, coffees, teas, beers, and ales",0,11.2,10,0.0,112.0,FAMIA,Familia Arquibaldo,Aria Cruz,Marketing Assistant,Sao Paulo,Brazil,9,Anne Dodsworth,Sales Representative,London,UK,5.0,3,Federal Shipping
10387,2013-12-18,2013,12,4,2014-01-15,2013-12-20,2.0,93.63,24,Guarana Fantastica,12 - 355 ml cans,1,Beverages,"Soft drinks, coffees, teas, beers, and ales",1,3.6,15,0.0,54.0,SANTG,Santé Gourmet,Jonas Bergulfsen,Owner,Stavern,Norway,1,Nancy Davolio,Sales Representative,New York,USA,8.0,2,United Package
10387,2013-12-18,2013,12,4,2014-01-15,2013-12-20,2.0,93.63,28,Rössle Sauerkraut,25 - 825 g cans,7,Produce,Dried fruit and bean curd,1,36.4,6,0.0,218.39999999999998,SANTG,Santé Gourmet,Jonas Bergulfsen,Owner,Stavern,Norway,1,Nancy Davolio,Sales Representative,New York,USA,8.0,2,United Package
10387,2013-12-18,2013,12,4,2014-01-15,2013-12-20,2.0,93.63,59,Raclette Courdavault,5 kg pkg.,4,Dairy Products,Cheeses,0,44.0,12,0.0,528.0,SANTG,Santé Gourmet,Jonas Bergulfsen,Owner,Stavern,Norway,1,Nancy Davolio,Sales Representative,New York,USA,8.0,2,United Package
10387,2013-12-18,2013,12,4,2014-01-15,2013-12-20,2.0,93.63,71,Flotemysost,10 - 500 g pkgs.,4,Dairy Products,Cheeses,0,17.2,15,0.0,258.0,SANTG,Santé Gourmet,Jonas Bergulfsen,Owner,Stavern,Norway,1,Nancy Davolio,Sales Representative,New York,USA,8.0,2,United Package
10388,2013-12-19,2013,12,4,2014-01-16,2013-12-20,1.0,34.86,45,Rogede sild,1k pkg.,8,Seafood,Seaweed and fish,0,7.6,15,0.2,91.2,SEVES,Seven Seas Imports,Hari Kumar,Sales Manager,London,UK,2,Andrew Fuller,Vice President Sales,New York,USA,,1,Speedy Express
10388,2013-12-19,2013,12,4,2014-01-16,2013-12-20,1.0,34.86,52,Filo Mix,16 - 2 kg boxes,5,Grains & Cereals,"Breads, crackers, pasta, and cereal",0,5.6,20,0.2,89.60000000000001,SEVES,Seven Seas Imports,Hari Kumar,Sales Manager,London,UK,2,Andrew Fuller,Vice President Sales,New York,USA,,1,Speedy Express
10388,2013-12-19,2013,12,4,2014-01-16,2013-12-20,1.0,34.86,53,Perth Pasties,48 pieces,6,Meat & Poultry,Prepared meats,1,26.2,40,0.0,1048.0,SEVES,Seven Seas Imports,Hari Kumar,Sales Manager,London,UK,2,Andrew Fuller,Vice President Sales,New York,USA,,1,Speedy Express
10389,2013-12-20,2013,12,4,2014-01-17,2013-12-24,4.0,47.42,10,Ikura,12 - 200 ml jars,8,Seafood,Seaweed and fish,0,24.8,16,0.0,396.8,BOTTM,Bottom-Dollar Markets,Elizabeth Lincoln,Accounting Manager,Tsawassen,Canada,4,Margaret Peacock,Sales Representative,New York,USA,8.0,2,United Package
10389,2013-12-20,2013,12,4,2014-01-17,2013-12-24,4.0,47.42,55,Pâté chinois,24 boxes x 2 pies,6,Meat & Poultry,Prepared meats,0,19.2,15,0.0,288.0,BOTTM,Bottom-Dollar Markets,Elizabeth Lincoln,Accounting Manager,Tsawassen,Canada,4,Margaret Peacock,Sales Representative,New York,USA,8.0,2,United Package
10389,2013-12-20,2013,12,4,2014-01-17,2013-12-24,4.0,47.42,62,Tarte au sucre,48 pies,3,Confections,"Desserts, candies, and sweet breads",0,39.4,20,0.0,788.0,BOTTM,Bottom-Dollar Markets,Elizabeth Lincoln,Accounting Manager,Tsawassen,Canada,4,Margaret Peacock,Sales Representative,New York,USA,8.0,2,United Package
10389,2013-12-20,2013,12,4,2014-01-17,2013-12-24,4.0,47.42,70,Outback Lager,24 - 355 ml bottles,1,Beverages,"Soft drinks, coffees, teas, beers, and ales",0,12.0,30,0.0,360.0,BOTTM,Bottom-Dollar Markets,Elizabeth Lincoln,Accounting Manager,Tsawassen,Canada,4,Margaret Peacock,Sales Representative,New York,USA,8.0,2,United Package
10390,2013-12-23,2013,12,4,2014-01-20,2013-12-26,3.0,126.38,31,Gorgonzola Telino,12 - 100 g pkgs,4,Dairy Products,Cheeses,0,10.0,60,0.1,540.0,ERNSH,Ernst Handel,Roland Mendel,Sales Manager,Graz,Austria,6,Michael Suyama,Sales Representative,London,UK,5.0,1,Speedy Express
10390,2013-12-23,2013,12,4,2014-01-20,2013-12-26,3.0,126.38,35,Steeleye Stout,24 - 12 oz bottles,1,Beverages,"Soft drinks, coffees, teas, beers, and ales",0,14.4,40,0.1,518.4,ERNSH,Ernst Handel,Roland Mendel,Sales Manager,Graz,Austria,6,Michael Suyama,Sales Representative,London,UK,5.0,1,Speedy Express
10390,2013-12-23,2013,12,4,2014-01-20,2013-12-26,3.0,126.38,46,Spegesild,4 - 450 g glasses,8,Seafood,Seaweed and fish,0,9.6,45,0.0,432.0,ERNSH,Ernst Handel,Roland Mendel,Sales Manager,Graz,Austria,6,Michael Suyama,Sales Representative,London,UK,5.0,1,Speedy Express
10390,2013-12-23,2013,12,4,2014-01-20,2013-12-26,3.0,126.38,72,Mozzarella di Giovanni,24 - 200 g pkgs.,4,Dairy Products,Cheeses,0,27.8,24,0.1,600.48,ERNSH,Ernst Handel,Roland Mendel,Sales Manager,Graz,Austria,6,Michael Suyama,Sales Representative,London,UK,5.0,1,Speedy Express
10391,2013-12-23,2013,12,4,2014-01-20,2013-12-31,8.0,5.45,13,Konbu,2 kg box,8,Seafood,Seaweed and fish,0,4.8,18,0.0,86.39999999999999,DRACD,Drachenblut Delikatessen,Sven Ottlieb,Order Administrator,Aachen,Germany,3,Janet Leverling,Sales Representative,New York,USA,8.0,3,Federal Shipping
10392,2013-12-24,2013,12,4,2014-01-21,2014-01-01,8.0,122.46,69,Gudbrandsdalsost,10 kg pkg.,4,Dairy Products,Cheeses,0,28.8,50,0.0,1440.0,PICCO,Piccolo und mehr,Georg Pipps,Sales Manager,Salzburg,Austria,2,Andrew Fuller,Vice President Sales,New York,USA,,3,Federal Shipping
10393,2013-12-25,2013,12,4,2014-01-22,2014-01-03,9.0,126.56,2,Chang,24 - 12 oz bottles,1,Beverages,"Soft drinks, coffees, teas, beers, and ales",0,15.2,25,0.25,285.0,SAVEA,Save-a-lot Markets,Jose Pavarotti,Sales Representative,Boise,USA,1,Nancy Davolio,Sales Representative,New York,USA,8.0,3,Federal Shipping
10393,2013-12-25,2013,12,4,2014-01-22,2014-01-03,9.0,126.56,14,Tofu,40 - 100 g pkgs.,7,Produce,Dried fruit and bean curd,0,18.6,42,0.25,585.9000000000001,SAVEA,Save-a-lot Markets,Jose Pavarotti,Sales Representative,Boise,USA,1,Nancy Davolio,Sales Representative,New York,USA,8.0,3,Federal Shipping
10393,2013-12-25,2013,12,4,2014-01-22,2014-01-03,9.0,126.56,25,NuNuCa Nuß-Nougat-Creme,20 - 450 g glasses,3,Confections,"Desserts, candies, and sweet breads",0,11.2,7,0.25,58.8,SAVEA,Save-a-lot Markets,Jose Pavarotti,Sales Representative,Boise,USA,1,Nancy Davolio,Sales Representative,New York,USA,8.0,3,Federal Shipping
10393,2013-12-25,2013,12,4,2014-01-22,2014-01-03,9.0,126.56,26,Gumbär Gummibärchen,100 - 250 g bags,3,Confections,"Desserts, candies, and sweet breads",0,24.9,70,0.25,1307.25,SAVEA,Save-a-lot Markets,Jose Pavarotti,Sales Representative,Boise,USA,1,Nancy Davolio,Sales Representative,New York,USA,8.0,3,Federal Shipping
10393,2013-12-25,2013,12,4,2014-01-22,2014-01-03,9.0,126.56,31,Gorgonzola Telino,12 - 100 g pkgs,4,Dairy Products,Cheeses,0,10.0,32,0.0,320.0,SAVEA,Save-a-lot Markets,Jose Pavarotti,Sales Representative,Boise,USA,1,Nancy Davolio,Sales Representative,New York,USA,8.0,3,Federal Shipping
10394,2013-12-25,2013,12,4,2014-01-22,2014-01-03,9.0,30.34,13,Konbu,2 kg box,8,Seafood,Seaweed and fish,0,4.8,10,0.0,48.0,HUNGC,Hungry Coyote Import Store,Yoshi Latimer,Sales Representative,Elgin,USA,1,Nancy Davolio,Sales Representative,New York,USA,8.0,3,Federal Shipping
10394,2013-12-25,2013,12,4,2014-01-22,2014-01-03,9.0,30.34,62,Tarte au sucre,48 pies,3,Confections,"Desserts, candies, and sweet breads",0,39.4,10,0.0,394.0,HUNGC,Hungry Coyote Import Store,Yoshi Latimer,Sales Representative,Elgin,USA,1,Nancy Davolio,Sales Representative,New York,USA,8.0,3,Federal Shipping
10395,2013-12-26,2013,12,4,2014-01-23,2014-01-03,8.0,184.41,46,Spegesild,4 - 450 g glasses,8,Seafood,Seaweed and fish,0,9.6,28,0.1,241.92000000000002,HILAA,HILARION-Abastos,Carlos Hernández,Sales Representative,San Cristóbal,Venezuela,6,Michael Suyama,Sales Representative,London,UK,5.0,1,Speedy Express
10395,2013-12-26,2013,12,4,2014-01-23,2014-01-03,8.0,184.41,53,Perth Pasties,48 pieces,6,Meat & Poultry,Prepared meats,1,26.2,70,0.1,1650.6000000000001,HILAA,HILARION-Abastos,Carlos Hernández,Sales Representative,San Cristóbal,Venezuela,6,Michael Suyama,Sales Representative,London,UK,5.0,1,Speedy Express
10395,2013-12-26,2013,12,4,2014-01-23,2014-01-03,8.0,184.41,69,Gudbrandsdalsost,10 kg pkg.,4,Dairy Products,Cheeses,0,28.8,8,0.0,230.4,HILAA,HILARION-Abastos,Carlos Hernández,Sales Representative,San Cristóbal,Venezuela,6,Michael Suyama,Sales Representative,London,UK,5.0,1,Speedy Express
10396,2013-12-27,2013,12,4,2014-01-10,2014-01-06,10.0,135.35,23,Tunnbröd,12 - 250 g pkgs.,5,Grains & Cereals,"Breads, crackers, pasta, and cereal",0,7.2,40,0.0,288.0,FRANK,Frankenversand,Peter Franken,Marketing Manager,München,Germany,1,Nancy Davolio,Sales Representative,New York,USA,8.0,3,Federal Shipping
10396,2013-12-27,2013,12,4,2014-01-10,2014-01-06,10.0,135.35,71,Flotemysost,10 - 500 g pkgs.,4,Dairy Products,Cheeses,0,17.2,60,0.0,1032.0,FRANK,Frankenversand,Peter Franken,Marketing Manager,München,Germany,1,Nancy Davolio,Sales Representative,New York,USA,8.0,3,Federal Shipping
10396,2013-12-27,2013,12,4,2014-01-10,2014-01-06,10.0,135.35,72,Mozzarella di Giovanni,24 - 200 g pkgs.,4,Dairy Products,Cheeses,0,27.8,21,0.0,583.8000000000001,FRANK,Frankenversand,Peter Franken,Marketing Manager,München,Germany,1,Nancy Davolio,Sales Representative,New York,USA,8.0,3,Federal Shipping
10397,2013-12-27,2013,12,4,2014-01-24,2014-01-02,6.0,60.26,21,Sir Rodney's Scones,24 pkgs. x 4 pieces,3,Confections,"Desserts, candies, and sweet breads",0,8.0,10,0.15,68.0,PRINI,Princesa Isabel Vinhos,Isabel de Castro,Sales Representative,Lisboa,Portugal,5,Steven Buchanan,Sales Manager,London,UK,2.0,1,Speedy Express
10397,2013-12-27,2013,12,4,2014-01-24,2014-01-02,6.0,60.26,51,Manjimup Dried Apples,50 - 300 g pkgs.,7,Produce,Dried fruit and bean curd,0,42.4,18,0.15,648.7199999999999,PRINI,Princesa Isabel Vinhos,Isabel de Castro,Sales Representative,Lisboa,Portugal,5,Steven Buchanan,Sales Manager,London,UK,2.0,1,Speedy Express
10398,2013-12-30,2013,12,4,2014-01-27,2014-01-09,10.0,89.16,35,Steeleye Stout,24 - 12 oz bottles,1,Beverages,"Soft drinks, coffees, teas, beers, and ales",0,14.4,30,0.0,432.0,SAVEA,Save-a-lot Markets,Jose Pavarotti,Sales Representative,Boise,USA,2,Andrew Fuller,Vice President Sales,New York,USA,,3,Federal Shipping
10398,2013-12-30,2013,12,4,2014-01-27,2014-01-09,10.0,89.16,55,Pâté chinois,24 boxes x 2 pies,6,Meat & Poultry,Prepared meats,0,19.2,120,0.1,2073.6,SAVEA,Save-a-lot Markets,Jose Pavarotti,Sales Representative,Boise,USA,2,Andrew Fuller,Vice President Sales,New York,USA,,3,Federal Shipping
10399,2013-12-31,2013,12,4,2014-01-14,2014-01-08,8.0,27.36,68,Scottish Longbreads,10 boxes x 8 pieces,3,Confections,"Desserts, candies, and sweet breads",0,10.0,60,0.0,600.0,VAFFE,Vaffeljernet,Palle Ibsen,Sales Manager,Århus,Denmark,8,Laura Callahan,Sales Manager,New York,USA,2.0,3,Federal Shipping
10399,2013-12-31,2013,12,4,2014-01-14,2014-01-08,8.0,27.36,71,Flotemysost,10 - 500 g pkgs.,4,Dairy Products,Cheeses,0,17.2,30,0.0,516.0,VAFFE,Vaffeljernet,Palle Ibsen,Sales Manager,Århus,Denmark,8,Laura Callahan,Sales Manager,New York,USA,2.0,3,Federal Shipping
10399,2013-12-31,2013,12,4,2014-01-14,2014-01-08,8.0,27.36,76,Lakkaliköri,500 ml,1,Beverages,"Soft drinks, coffees, teas, beers, and ales",0,14.4,35,0.0,504.0,VAFFE,Vaffeljernet,Palle Ibsen,Sales Manager,Århus,Denmark,8,Laura Callahan,Sales Manager,New York,USA,2.0,3,Federal Shipping
10399,2013-12-31,2013,12,4,2014-01-14,2014-01-08,8.0,27.36,77,Original Frankfurter Grüne Soße,12 boxes,2,Condiments,"Sweet and savory sauces, relishes, spreads, and seasonings",0,10.4,14,0.0,145.6,VAFFE,Vaffeljernet,Palle Ibsen,Sales Manager,Århus,Denmark,8,Laura Callahan,Sales Manager,New York,USA,2.0,3,Federal Shipping
10400,2014-01-01,2014,1,1,2014-01-29,2014-01-16,15.0,83.93,29,Thüringer Rostbratwurst,50 bags x 30 sausgs.,6,Meat & Poultry,Prepared meats,1,99.0,21,0.0,2079.0,EASTC,Eastern Connection,Ann Devon,Sales Agent,London,UK,1,Nancy Davolio,Sales Representative,New York,USA,8.0,3,Federal Shipping
10400,2014-01-01,2014,1,1,2014-01-29,2014-01-16,15.0,83.93,35,Steeleye Stout,24 - 12 oz bottles,1,Beverages,"Soft drinks, coffees, teas, beers, and ales",0,14.4,35,0.0,504.0,EASTC,Eastern Connection,Ann Devon,Sales Agent,London,UK,1,Nancy Davolio,Sales Representative,New York,USA,8.0,3,Federal Shipping
10400,2014-01-01,2014,1,1,2014-01-29,2014-01-16,15.0,83.93,49,Maxilaku,24 - 50 g pkgs.,3,Confections,"Desserts, candies, and sweet breads",0,16.0,30,0.0,480.0,EASTC,Eastern Connection,Ann Devon,Sales Agent,London,UK,1,Nancy Davolio,Sales Representative,New York,USA,8.0,3,Federal Shipping
10401,2014-01-01,2014,1,1,2014-01-29,2014-01-10,9.0,12.51,30,Nord-Ost Matjeshering,10 - 200 g glasses,8,Seafood,Seaweed and fish,0,20.7,18,0.0,372.59999999999997,RATTC,Rattlesnake Canyon Grocery,Paula Wilson,Assistant Sales Representative,Albuquerque,USA,1,Nancy Davolio,Sales Representative,New York,USA,8.0,1,Speedy Express
